284,5,Copeaux de bois,6,1,0.05,90,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
285,5,Liège expansé pur (ICB),6,1,0.05,120,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
286,5,Panneaux de liège expansé,6,1,0.04,120,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
287,5,Liège expansé (vrac),6,1,0.04,80,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
288,5,"Panneaux de liège ""nature""",6,1,0.04,220,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
289,5,"Liège ""nature"" (vrac)",6,1,0.05,120,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
290,5,Cellulose,6,1,0.05,60,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
291,5,Chanvre et lin / fibres liées,6,1,0.05,110,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
292,5,Chanvre et lin / Vrac et fibres non liées,6,1,0.06,110,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
293,5,Paille comprimée (flux ┴ sens des fibres),6,1,0.05,100,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
294,5,Paille comprimée (flux = sens des fibres),6,1,0.08,100,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
295,5,Autres isolants à base de fibres végétales (très léger),6,1,0.07,130,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
